brand,clave,rendimiento,price,precio_original,model,impresoras,description
SAMSUNG,MLT-D203E,10000,1572.98,2277.68,Samsung,SL-M4070,"Toner, Color Negro, Rendimiento 10,000 paginas"
SAMSUNG,MLT-D203E,10000,1572.98,2277.68,Samsung,SL-M4070FR,"Toner, Color Negro, Rendimiento 10,000 paginas"
SAMSUNG,MLT-D203E,10000,1572.98,2277.68,Xpress,SL-M3820,"Toner, Color Negro, Rendimiento 10,000 paginas"
SAMSUNG,MLT-D203E,10000,1572.98,2277.68,Xpress,SL-M3820DW,"Toner, Color Negro, Rendimiento 10,000 paginas"
SAMSUNG,MLT-D203E,10000,1572.98,2277.68,Xpress,SL-M3870,"Toner, Color Negro, Rendimiento 10,000 paginas"
SAMSUNG,MLT-D203E,10000,1572.98,2277.68,Xpress,SL-M3870FW,"Toner, Color Negro, Rendimiento 10,000 paginas"
SAMSUNG,MLT-D203E,10000,1572.98,2277.68,Xpress,SL-M4020,"Toner, Color Negro, Rendimiento 10,000 paginas"
SAMSUNG,MLT-D203E,10000,1572.98,2277.68,Xpress,SL-M4020ND,"Toner, Color Negro, Rendimiento 10,000 paginas"
SAMSUNG,MLT-D203E,10000,1572.98,2277.68,Xpress, SL-M4070,"Toner, Color Negro, Rendimiento 10,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,Samsung,M4020,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,Samsung,M4020ND,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,Samsung,M4070,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,Samsung,M4070FR,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,ProXpress ,M4020,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,ProXpress ,M4020ND,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,ProXpress ,M4070,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,ProXpress ,M4070FR,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,Samsung,SL-M4020,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,Samsung,SL-M4020ND,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,Samsung,SL-M4070,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,Samsung,SL-M4070FR,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,Xpress,SL-M4020,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,Xpress,SL-M4020ND,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,Xpress,SL-M4070,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,MLT-D203U,15000,1652.40,2994.35,Xpress,SL-M4070FR,"Toner, Color Negro, Rendimiento 15,000 paginas"
SAMSUNG,CLT-K407S,1500,565.98,703.80,SAMSUNG,CLP320N,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K407S,1500,565.98,703.80,SAMSUNG,CLP325,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K407S,1500,565.98,703.80,SAMSUNG,CLP325W,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K407S,1500,565.98,703.80,SAMSUNG,CLX3185,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K407S,1500,565.98,703.80,SAMSUNG,CLX3185FW,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K407S,1500,565.98,703.80,SAMSUNG,CLX3185N,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLP-K300A,2000,373.86,828.24,SAMSUNG,CLP300,"Toner, Color Negro, Rendimiento 2,000 paginas"
SAMSUNG,CLP-K300A,2000,373.86,828.24,SAMSUNG,CLP300N,"Toner, Color Negro, Rendimiento 2,000 paginas"
SAMSUNG,CLP-K300A,2000,373.86,828.24,SAMSUNG,CLX3160,"Toner, Color Negro, Rendimiento 2,000 paginas"
SAMSUNG,CLP-K300A,2000,373.86,828.24,SAMSUNG,CLX2160,"Toner, Color Negro, Rendimiento 2,000 paginas"
SAMSUNG,CLP-K300A,2000,373.86,828.24,SAMSUNG,CLX2161K,"Toner, Color Negro, Rendimiento 2,000 paginas"
SAMSUNG,CLP-K300A,2000,373.86,828.24,SAMSUNG,CLX2161KN ,"Toner, Color Negro, Rendimiento 2,000 paginas"
SAMSUNG,CLP-C300A,1000,354.45,654.36,SAMSUNG,CLP300,"Toner, Color Cyan, Rendimiento 1,000 paginas"
SAMSUNG,CLP-C300A,1000,354.45,654.36,SAMSUNG,CLP300N,"Toner, Color Cyan, Rendimiento 1,000 paginas"
SAMSUNG,CLP-C300A,1000,354.45,654.36,SAMSUNG,CLX3160,"Toner, Color Cyan, Rendimiento 1,000 paginas"
SAMSUNG,CLP-C300A,1000,354.45,654.36,SAMSUNG,CLX2160,"Toner, Color Cyan, Rendimiento 1,000 paginas"
SAMSUNG,CLP-C300A,1000,354.45,654.36,SAMSUNG,CLX2161K,"Toner, Color Cyan, Rendimiento 1,000 paginas"
SAMSUNG,CLP-C300A,1000,354.45,654.36,SAMSUNG,CLX2161KN ,"Toner, Color Cyan, Rendimiento 1,000 paginas"
SAMSUNG,CLP-M300A,1000,354.58,654.60,SAMSUNG,CLP300,"Toner, Color Magenta, Rendimiento 1,000 paginas"
SAMSUNG,CLP-M300A,1000,354.58,654.60,SAMSUNG,CLP300N,"Toner, Color Magenta, Rendimiento 1,000 paginas"
SAMSUNG,CLP-M300A,1000,354.58,654.60,SAMSUNG,CLX3160,"Toner, Color Magenta, Rendimiento 1,000 paginas"
SAMSUNG,CLP-M300A,1000,354.58,654.60,SAMSUNG,CLX2160,"Toner, Color Magenta, Rendimiento 1,000 paginas"
SAMSUNG,CLP-M300A,1000,354.58,654.60,SAMSUNG,CLX2161K,"Toner, Color Magenta, Rendimiento 1,000 paginas"
SAMSUNG,CLP-M300A,1000,354.58,654.60,SAMSUNG,CLX2161KN ,"Toner, Color Magenta, Rendimiento 1,000 paginas"
SAMSUNG,CLP-Y300A,1000,354.58,654.60,SAMSUNG,CLP300,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
SAMSUNG,CLP-Y300A,1000,354.58,654.60,SAMSUNG,CLP300N,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
SAMSUNG,CLP-Y300A,1000,354.58,654.60,SAMSUNG,CLX3160,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
SAMSUNG,CLP-Y300A,1000,354.58,654.60,SAMSUNG,CLX2160,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
SAMSUNG,CLP-Y300A,1000,354.58,654.60,SAMSUNG,CLX2161K,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
SAMSUNG,CLP-Y300A,1000,354.58,654.60,SAMSUNG,CLX2161KN ,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
SAMSUNG,CLT-K409S,1500,487.97,704.57,SAMSUNG,CLP310N,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K409S,1500,487.97,704.57,SAMSUNG,CLP315,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K409S,1500,487.97,704.57,SAMSUNG,CLP315W,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K409S,1500,487.97,704.57,SAMSUNG,CLX3175FN,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K409S,1500,487.97,704.57,SAMSUNG,CLX3170,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-C409S,1000,487.97,630.24,SAMSUNG,CLP310N,"Toner, Color Cyan, Rendimiento 1,000 paginas"
SAMSUNG,CLT-C409S,1000,487.97,630.24,SAMSUNG,CLX-3170,"Toner, Color Cyan, Rendimiento 1,000 paginas"
SAMSUNG,CLT-C409S,1000,487.97,630.24,SAMSUNG,CLP315,"Toner, Color Cyan, Rendimiento 1,000 paginas"
SAMSUNG,CLT-C409S,1000,487.97,630.24,SAMSUNG,CLP315W,"Toner, Color Cyan, Rendimiento 1,000 paginas"
SAMSUNG,CLT-C409S,1000,487.97,630.24,SAMSUNG,CLX3175FN,"Toner, Color Cyan, Rendimiento 1,000 paginas"
SAMSUNG,CLT-C409S,1000,487.97,630.24,SAMSUNG,CLX3170,"Toner, Color Cyan, Rendimiento 1,000 paginas"
SAMSUNG,CLT-M409S,1000,487.97,630.12,SAMSUNG,CLP310N,"Toner, Color Magenta, Rendimiento 1,000 paginas"
SAMSUNG,CLT-M409S,1000,487.97,630.12,SAMSUNG,CLP315,"Toner, Color Magenta, Rendimiento 1,000 paginas"
SAMSUNG,CLT-M409S,1000,487.97,630.12,SAMSUNG,CLP315W,"Toner, Color Magenta, Rendimiento 1,000 paginas"
SAMSUNG,CLT-M409S,1000,487.97,630.12,SAMSUNG,CLX3170,"Toner, Color Magenta, Rendimiento 1,000 paginas"
SAMSUNG,CLT-M409S,1000,487.97,630.12,SAMSUNG,CLP315 ,"Toner, Color Magenta, Rendimiento 1,000 paginas"
SAMSUNG,CLT-M409S,1000,487.97,630.12,SAMSUNG,CLX3175FN,"Toner, Color Magenta, Rendimiento 1,000 paginas"
SAMSUNG,CLT-M409S,1000,487.97,630.12,SAMSUNG,CLX3170 ,"Toner, Color Magenta, Rendimiento 1,000 paginas"
SAMSUNG,CLT-Y409S,1000,487.97,642.07,SAMSUNG,CLP310N,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
SAMSUNG,CLT-Y409S,1000,487.97,642.07,SAMSUNG,CLP315,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
SAMSUNG,CLT-Y409S,1000,487.97,642.07,SAMSUNG,CLP315W,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
SAMSUNG,CLT-Y409S,1000,487.97,642.07,SAMSUNG,CLX3170,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
SAMSUNG,CLT-Y409S,1000,487.97,642.07,SAMSUNG,CLP315 ,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
SAMSUNG,CLT-Y409S,1000,487.97,642.07,SAMSUNG,CLX3175FN,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
SAMSUNG,CLT-Y409S,1000,487.97,642.07,SAMSUNG,CLX3170 ,"Toner, Color Amarillo, Rendimiento 1,000 paginas"
SAMSUNG,CLT-K406S,1500,676.26,710.90,SAMSUNG,CLP-365,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K406S,1500,676.26,710.90,SAMSUNG,CLP-365W,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K406S,1500,676.26,710.90,SAMSUNG,CLX-3305,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K406S,1500,676.26,710.90,SAMSUNG,CLX-3305FN,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K406S,1500,676.26,710.90,SAMSUNG,CLX-3305FW,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K406S,1500,676.26,710.90,SAMSUNG,CLX-365,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K406S,1500,676.26,710.90,SAMSUNG,CLX-365W,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K406S,1500,676.26,710.90,Xpress ,C410,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K406S,1500,676.26,710.90,Xpress ,C410W,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K406S,1500,676.26,710.90,Xpress ,C460,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-K406S,1500,676.26,710.90,Xpress ,C460FW,"Toner, Color Negro, Rendimiento 1,500 paginas"
SAMSUNG,CLT-C406S,1000,624.24,634.92,SAMSUNG,CLP-365,"Toner Color Cyan, Rendimiento 1,000 páginas "
SAMSUNG,CLT-C406S,1000,624.24,634.92,SAMSUNG,CLP-365W,"Toner Color Cyan, Rendimiento 1,000 páginas "
SAMSUNG,CLT-C406S,1000,624.24,634.92,SAMSUNG,CLX-3305,"Toner Color Cyan, Rendimiento 1,000 páginas "
SAMSUNG,CLT-C406S,1000,624.24,634.92,SAMSUNG,CLX-3305FN,"Toner Color Cyan, Rendimiento 1,000 páginas "
SAMSUNG,CLT-C406S,1000,624.24,634.92,SAMSUNG,CLX-3305FW,"Toner Color Cyan, Rendimiento 1,000 páginas "
SAMSUNG,CLT-C406S,1000,624.24,634.92,SAMSUNG,CLX-365,"Toner Color Cyan, Rendimiento 1,000 páginas "
SAMSUNG,CLT-C406S,1000,624.24,634.92,SAMSUNG,CLX-365W,"Toner Color Cyan, Rendimiento 1,000 páginas "
SAMSUNG,CLT-C406S,1000,624.24,634.92,Xpress,C410,"Toner Color Cyan, Rendimiento 1,000 páginas "
SAMSUNG,CLT-C406S,1000,624.24,634.92,Xpress,C410W,"Toner Color Cyan, Rendimiento 1,000 páginas "
SAMSUNG,CLT-C406S,1000,624.24,634.92,Xpress,C460,"Toner Color Cyan, Rendimiento 1,000 páginas "
SAMSUNG,CLT-C406S,1000,624.24,634.92,Xpress,C460FW,"Toner Color Cyan, Rendimiento 1,000 páginas "
SAMSUNG,CLT-Y406S,1000,624.24,643.32,SAMSUNG,CLP-365,"Toner Color Amarillo, Rendimiento 1,000 páginas "
SAMSUNG,CLT-Y406S,1000,624.24,643.32,SAMSUNG,CLP-365W,"Toner Color Amarillo, Rendimiento 1,000 páginas "
SAMSUNG,CLT-Y406S,1000,624.24,643.32,SAMSUNG,CLX-3305,"Toner Color Amarillo, Rendimiento 1,000 páginas "
SAMSUNG,CLT-Y406S,1000,624.24,643.32,SAMSUNG,CLX-3305FN,"Toner Color Amarillo, Rendimiento 1,000 páginas "
SAMSUNG,CLT-Y406S,1000,624.24,643.32,SAMSUNG,CLX-3305FW,"Toner Color Amarillo, Rendimiento 1,000 páginas "
SAMSUNG,CLT-Y406S,1000,624.24,643.32,SAMSUNG,CLX-365,"Toner Color Amarillo, Rendimiento 1,000 páginas "
SAMSUNG,CLT-Y406S,1000,624.24,643.32,SAMSUNG,CLX-365W,"Toner Color Amarillo, Rendimiento 1,000 páginas "
SAMSUNG,CLT-Y406S,1000,624.24,643.32,Xpress,C410,"Toner Color Amarillo, Rendimiento 1,000 páginas "
SAMSUNG,CLT-Y406S,1000,624.24,643.32,Xpress,C410W,"Toner Color Amarillo, Rendimiento 1,000 páginas "
SAMSUNG,CLT-Y406S,1000,624.24,643.32,Xpress,C460,"Toner Color Amarillo, Rendimiento 1,000 páginas "
SAMSUNG,CLT-Y406S,1000,624.24,643.32,Xpress,C460FW,"Toner Color Amarillo, Rendimiento 1,000 páginas "
SAMSUNG,CLT-M406S,1000,624.24,637.32,SAMSUNG,CLP-365,"Toner Color Magenta, Rendimiento 1,000 páginas "
SAMSUNG,CLT-M406S,1000,624.24,637.32,SAMSUNG,CLP-365W,"Toner Color Magenta, Rendimiento 1,000 páginas "
SAMSUNG,CLT-M406S,1000,624.24,637.32,SAMSUNG,CLX-3305,"Toner Color Magenta, Rendimiento 1,000 páginas "
SAMSUNG,CLT-M406S,1000,624.24,637.32,SAMSUNG,CLX-3305FN,"Toner Color Magenta, Rendimiento 1,000 páginas "
SAMSUNG,CLT-M406S,1000,624.24,637.32,SAMSUNG,CLX-3305FW,"Toner Color Magenta, Rendimiento 1,000 páginas "
SAMSUNG,CLT-M406S,1000,624.24,637.32,SAMSUNG,CLX-365,"Toner Color Magenta, Rendimiento 1,000 páginas "
SAMSUNG,CLT-M406S,1000,624.24,637.32,SAMSUNG,CLX-365W,"Toner Color Magenta, Rendimiento 1,000 páginas "
SAMSUNG,CLT-M406S,1000,624.24,637.32,Xpress,C410,"Toner Color Magenta, Rendimiento 1,000 páginas "
SAMSUNG,CLT-M406S,1000,624.24,637.32,Xpress,C410W,"Toner Color Magenta, Rendimiento 1,000 páginas "
SAMSUNG,CLT-M406S,1000,624.24,637.32,Xpress,C460,"Toner Color Magenta, Rendimiento 1,000 páginas "
SAMSUNG,CLT-M406S,1000,624.24,637.32,Xpress,C460FW,"Toner Color Magenta, Rendimiento 1,000 páginas "
SAMSUNG,CLT-K504S,2500,959.94,1069.38,SAMSUNG,C1810W,"Toner Color Negro, Rendimiento 2,500 páginas"
SAMSUNG,CLT-K504S,2500,959.94,1069.38,SAMSUNG,C1860,"Toner Color Negro, Rendimiento 2,500 páginas"
SAMSUNG,CLT-K504S,2500,959.94,1069.38,SAMSUNG,C1860FW,"Toner Color Negro, Rendimiento 2,500 páginas"
SAMSUNG,CLT-K504S,2500,959.94,1069.38,SAMSUNG,CLP-415,"Toner Color Negro, Rendimiento 2,500 páginas"
SAMSUNG,CLT-K504S,2500,959.94,1069.38,SAMSUNG,CLP-415NW,"Toner Color Negro, Rendimiento 2,500 páginas"
SAMSUNG,CLT-K504S,2500,959.94,1069.38,SAMSUNG,CLX-4195,"Toner Color Negro, Rendimiento 2,500 páginas"
SAMSUNG,CLT-K504S,2500,959.94,1069.38,SAMSUNG,CLX-4195FN,"Toner Color Negro, Rendimiento 2,500 páginas"
SAMSUNG,CLT-K504S,2500,959.94,1069.38,SAMSUNG,CLX-4195FW,"Toner Color Negro, Rendimiento 2,500 páginas"
SAMSUNG,CLT-K504S,2500,959.94,1069.38, Xpress,C1810W,"Toner Color Negro, Rendimiento 2,500 páginas"
SAMSUNG,CLT-K504S,2500,959.94,1069.38, Xpress,C1860,"Toner Color Negro, Rendimiento 2,500 páginas"
SAMSUNG,CLT-K504S,2500,959.94,1069.38, Xpress,C1860FW,"Toner Color Negro, Rendimiento 2,500 páginas"
SAMSUNG,CLT-C504S,1800,959.94,1027.57,SAMSUNG,C1810W,"Toner Color Cyan, Rendimiento 1,800 páginas"
SAMSUNG,CLT-C504S,1800,959.94,1027.57,SAMSUNG,C1860,"Toner Color Cyan, Rendimiento 1,800 páginas"
SAMSUNG,CLT-C504S,1800,959.94,1027.57,SAMSUNG,C1860FW,"Toner Color Cyan, Rendimiento 1,800 páginas"
SAMSUNG,CLT-C504S,1800,959.94,1027.57,SAMSUNG,CLP-415,"Toner Color Cyan, Rendimiento 1,800 páginas"
SAMSUNG,CLT-C504S,1800,959.94,1027.57,SAMSUNG,CLP-415NW,"Toner Color Cyan, Rendimiento 1,800 páginas"
SAMSUNG,CLT-C504S,1800,959.94,1027.57,SAMSUNG,CLX-4195,"Toner Color Cyan, Rendimiento 1,800 páginas"
SAMSUNG,CLT-C504S,1800,959.94,1027.57,SAMSUNG,CLX-4195FN,"Toner Color Cyan, Rendimiento 1,800 páginas"
SAMSUNG,CLT-C504S,1800,959.94,1027.57,SAMSUNG,CLX-4195FW,"Toner Color Cyan, Rendimiento 1,800 páginas"
SAMSUNG,CLT-C504S,1800,959.94,1027.57, Xpress,C1810W,"Toner Color Cyan, Rendimiento 1,800 páginas"
SAMSUNG,CLT-C504S,1800,959.94,1027.57, Xpress,C1860,"Toner Color Cyan, Rendimiento 1,800 páginas"
SAMSUNG,CLT-C504S,1800,959.94,1027.57, Xpress,C1860FW,"Toner Color Cyan, Rendimiento 1,800 páginas"
SAMSUNG,CLT-M504S,1800,959.94,1029.74,SAMSUNG,C1810W,"Toner Color Magenta, Rendimiento 1,800 páginas"
SAMSUNG,CLT-M504S,1800,959.94,1029.74,SAMSUNG,C1860,"Toner Color Magenta, Rendimiento 1,800 páginas"
SAMSUNG,CLT-M504S,1800,959.94,1029.74,SAMSUNG,C1860FW,"Toner Color Magenta, Rendimiento 1,800 páginas"
SAMSUNG,CLT-M504S,1800,959.94,1029.74,SAMSUNG,CLP-415,"Toner Color Magenta, Rendimiento 1,800 páginas"
SAMSUNG,CLT-M504S,1800,959.94,1029.74,SAMSUNG,CLP-415NW,"Toner Color Magenta, Rendimiento 1,800 páginas"
SAMSUNG,CLT-M504S,1800,959.94,1029.74,SAMSUNG,CLX-4195,"Toner Color Magenta, Rendimiento 1,800 páginas"
SAMSUNG,CLT-M504S,1800,959.94,1029.74,SAMSUNG,CLX-4195FN,"Toner Color Magenta, Rendimiento 1,800 páginas"
SAMSUNG,CLT-M504S,1800,959.94,1029.74,SAMSUNG,CLX-4195FW,"Toner Color Magenta, Rendimiento 1,800 páginas"
SAMSUNG,CLT-M504S,1800,959.94,1029.74, Xpress,C1810W,"Toner Color Magenta, Rendimiento 1,800 páginas"
SAMSUNG,CLT-M504S,1800,959.94,1029.74, Xpress,C1860,"Toner Color Magenta, Rendimiento 1,800 páginas"
SAMSUNG,CLT-M504S,1800,959.94,1029.74, Xpress,C1860FW,"Toner Color Magenta, Rendimiento 1,800 páginas"
SAMSUNG,CLT-Y504S,1800,959.94,1050.25,SAMSUNG,C1810W,"Toner Color Amarillo, Rendimiento 1,800 páginas"
SAMSUNG,CLT-Y504S,1800,959.94,1050.25,SAMSUNG,C1860,"Toner Color Amarillo, Rendimiento 1,800 páginas"
SAMSUNG,CLT-Y504S,1800,959.94,1050.25,SAMSUNG,C1860FW,"Toner Color Amarillo, Rendimiento 1,800 páginas"
SAMSUNG,CLT-Y504S,1800,959.94,1050.25,SAMSUNG,CLP-415,"Toner Color Amarillo, Rendimiento 1,800 páginas"
SAMSUNG,CLT-Y504S,1800,959.94,1050.25,SAMSUNG,CLP-415NW,"Toner Color Amarillo, Rendimiento 1,800 páginas"
SAMSUNG,CLT-Y504S,1800,959.94,1050.25,SAMSUNG,CLX-4195,"Toner Color Amarillo, Rendimiento 1,800 páginas"
SAMSUNG,CLT-Y504S,1800,959.94,1050.25,SAMSUNG,CLX-4195FN,"Toner Color Amarillo, Rendimiento 1,800 páginas"
SAMSUNG,CLT-Y504S,1800,959.94,1050.25,SAMSUNG,CLX-4195FW,"Toner Color Amarillo, Rendimiento 1,800 páginas"
SAMSUNG,CLT-Y504S,1800,959.94,1050.25, Xpress,C1810W,"Toner Color Amarillo, Rendimiento 1,800 páginas"
SAMSUNG,CLT-Y504S,1800,959.94,1050.25, Xpress,C1860,"Toner Color Amarillo, Rendimiento 1,800 páginas"
SAMSUNG,CLT-Y504S,1800,959.94,1050.25, Xpress,C1860FW,"Toner Color Amarillo, Rendimiento 1,800 páginas"
SAMSUNG,CLT-K506L,6000,1473.90,1794.00,SAMSUNG, CLP-680,"Toner Color Negro, Rendimiento 6,000 páginas"
SAMSUNG,CLT-K506L,6000,1473.90,1794.00,SAMSUNG,CLP-680DW,"Toner Color Negro, Rendimiento 6,000 páginas"
SAMSUNG,CLT-K506L,6000,1473.90,1794.00,SAMSUNG,CLP-680ND,"Toner Color Negro, Rendimiento 6,000 páginas"
SAMSUNG,CLT-K506L,6000,1473.90,1794.00,SAMSUNG,CLX-6260,"Toner Color Negro, Rendimiento 6,000 páginas"
SAMSUNG,CLT-K506L,6000,1473.90,1794.00,SAMSUNG,CLX-6260FD,"Toner Color Negro, Rendimiento 6,000 páginas"
SAMSUNG,CLT-K506L,6000,1473.90,1794.00,SAMSUNG,CLX-6260FW,"Toner Color Negro, Rendimiento 6,000 páginas"
SAMSUNG,CLT-K506L,6000,1473.90,1794.00,SAMSUNG,CLX-6260ND,"Toner Color Negro, Rendimiento 6,000 páginas"
SAMSUNG,CLT-C506L,3500,1473.90,1668.00,SAMSUNG, CLP-680,"Toner Color Cyan, Rendimiento 3,500 páginas"
SAMSUNG,CLT-C506L,3500,1473.90,1668.00,SAMSUNG,CLP-680DW,"Toner Color Cyan, Rendimiento 3,500 páginas"
SAMSUNG,CLT-C506L,3500,1473.90,1668.00,SAMSUNG,CLP-680ND,"Toner Color Cyan, Rendimiento 3,500 páginas"
SAMSUNG,CLT-C506L,3500,1473.90,1668.00,SAMSUNG,CLX-6260,"Toner Color Cyan, Rendimiento 3,500 páginas"
SAMSUNG,CLT-C506L,3500,1473.90,1668.00,SAMSUNG,CLX-6260FD,"Toner Color Cyan, Rendimiento 3,500 páginas"
SAMSUNG,CLT-C506L,3500,1473.90,1668.00,SAMSUNG,CLX-6260FW,"Toner Color Cyan, Rendimiento 3,500 páginas"
SAMSUNG,CLT-C506L,3500,1473.90,1668.00,SAMSUNG,CLX-6260ND,"Toner Color Cyan, Rendimiento 3,500 páginas"
SAMSUNG,CLT-M506L,3500,1473.90,1680.00,SAMSUNG, CLP-680,"Toner Color Magenta, Rendimiento 3,500 páginas"
SAMSUNG,CLT-M506L,3500,1473.90,1680.00,SAMSUNG,CLP-680DW,"Toner Color Magenta, Rendimiento 3,500 páginas"
SAMSUNG,CLT-M506L,3500,1473.90,1680.00,SAMSUNG,CLP-680ND,"Toner Color Magenta, Rendimiento 3,500 páginas"
SAMSUNG,CLT-M506L,3500,1473.90,1680.00,SAMSUNG,CLX-6260,"Toner Color Magenta, Rendimiento 3,500 páginas"
SAMSUNG,CLT-M506L,3500,1473.90,1680.00,SAMSUNG,CLX-6260FD,"Toner Color Magenta, Rendimiento 3,500 páginas"
SAMSUNG,CLT-M506L,3500,1473.90,1680.00,SAMSUNG,CLX-6260FW,"Toner Color Magenta, Rendimiento 3,500 páginas"
SAMSUNG,CLT-M506L,3500,1473.90,1680.00,SAMSUNG,CLX-6260ND,"Toner Color Magenta, Rendimiento 3,500 páginas"
SAMSUNG,CLT-Y506L,3500,1473.90,1671.60,SAMSUNG, CLP-680,"Toner Color Amarillo, Rendimiento 3,500 páginas"
SAMSUNG,CLT-Y506L,3500,1473.90,1671.60,SAMSUNG,CLP-680DW,"Toner Color Amarillo, Rendimiento 3,500 páginas"
SAMSUNG,CLT-Y506L,3500,1473.90,1671.60,SAMSUNG,CLP-680ND,"Toner Color Amarillo, Rendimiento 3,500 páginas"
SAMSUNG,CLT-Y506L,3500,1473.90,1671.60,SAMSUNG,CLX-6260,"Toner Color Amarillo, Rendimiento 3,500 páginas"
SAMSUNG,CLT-Y506L,3500,1473.90,1671.60,SAMSUNG,CLX-6260FD,"Toner Color Amarillo, Rendimiento 3,500 páginas"
SAMSUNG,CLT-Y506L,3500,1473.90,1671.60,SAMSUNG,CLX-6260FW,"Toner Color Amarillo, Rendimiento 3,500 páginas"
SAMSUNG,CLT-Y506L,3500,1473.90,1671.60,SAMSUNG,CLX-6260ND,"Toner Color Amarillo, Rendimiento 3,500 páginas"
SAMSUNG,CLT-K506L,6000,1473.90,1794.00,SAMSUNG, CLP-680,"Toner Color Negro, Rendimiento 6,000 páginas"
SAMSUNG,CLT-K506L,6000,1473.90,1794.00,SAMSUNG,CLP-680DW,"Toner Color Negro, Rendimiento 6,000 páginas"
SAMSUNG,CLT-K506L,6000,1473.90,1794.00,SAMSUNG,CLP-680ND,"Toner Color Negro, Rendimiento 6,000 páginas"
SAMSUNG,CLT-K506L,6000,1473.90,1794.00,SAMSUNG,CLX-6260,"Toner Color Negro, Rendimiento 6,000 páginas"
SAMSUNG,CLT-K506L,6000,1473.90,1794.00,SAMSUNG,CLX-6260FD,"Toner Color Negro, Rendimiento 6,000 páginas"
